time,price,trade,amount
2006/11/30,1714.358,6021608800.00 ,39869047599.00 
2006/11/29,1667.142,4557841100.00 ,30895012009.00 
2006/11/28,1644.014,4476291600.00 ,29502974821.00 
2006/11/27,1651.801,4726727000.00 ,32057818416.00 
2006/11/24,1636.58,4971209600.00 ,32398044934.00 
2006/11/23,1634.914,5136067900.00 ,31474406048.00 
2006/11/22,1624.028,5706549500.00 ,38065264000.00 
2006/11/21,1612.249,4860184200.00 ,32628579472.00 
2006/11/20,1593.158,5341235900.00 ,32990614478.00 
2006/11/17,1562.084,4444619100.00 ,26950444425.00 
2006/11/16,1533.288,5776094800.00 ,34127308461.00 
2006/11/15,1534.762,4058921600.00 ,26135569100.00 
2006/11/14,1493.776,3630788500.00 ,22029308293.00 
2006/11/13,1475.779,4165330100.00 ,25176222093.00 
2006/11/10,1504.062,5392286700.00 ,31931185346.00 
2006/11/9,1524.714,3403013300.00 ,22283038119.00 
2006/11/8,1498.173,2872240500.00 ,19140307948.00 
2006/11/7,1516.104,4303832800.00 ,27894549966.00 
2006/11/6,1507.891,4203351000.00 ,25221678236.00 
2006/11/3,1488.291,3937202700.00 ,23319284127.00 
2006/11/2,1479.656,4237313600.00 ,24757963551.00 
2006/11/1,1479.409,3892692500.00 ,23518429064.00 
2006/10/31,1464.473,3695228300.00 ,21463617498.00 
2006/10/30,1446.239,3532045200.00 ,19874454982.00 
2006/10/27,1439.05,3737930400.00 ,21496189402.00 
2006/10/26,1456.095,3846636200.00 ,21300294417.00 
2006/10/25,1446.825,3220489500.00 ,21177150676.00 
2006/10/24,1440.054,2618997200.00 ,16151232545.00 
2006/10/23,1408.715,2895037700.00 ,17710776103.00 
2006/10/20,1440.182,2656014300.00 ,16526648077.00 
2006/10/19,1439.377,2382026700.00 ,14441180899.00 
2006/10/18,1437.593,2429030800.00 ,15015405334.00 
2006/10/17,1414.448,2422440300.00 ,15151115999.00 
2006/10/16,1418.517,2849218600.00 ,17341289788.00 
2006/10/13,1430.882,2829515600.00 ,16770803951.00 
2006/10/12,1426.5,3795623700.00 ,21048271007.00 
2006/10/11,1435.906,3161798700.00 ,18592012045.00 
2006/10/10,1437.245,3840048600.00 ,24024747915.00 
2006/10/9,1436.074,3919186200.00 ,23762250623.00 
2006/9/29,1403.265,2716674200.00 ,17347640073.00 
2006/9/28,1387.002,2168779200.00 ,14070853853.00 
2006/9/27,1371.117,1758032300.00 ,10897805770.00 
2006/9/26,1357.646,1970327800.00 ,11953758768.00 
2006/9/25,1372.399,2458478000.00 ,15493803707.00 
2006/9/22,1374.852,2826504200.00 ,18173169466.00 
2006/9/21,1387.37,2609412100.00 ,16026131513.00 
2006/9/20,1378.459,2344588000.00 ,14017239840.00 
2006/9/19,1378.309,2664830100.00 ,15942860310.00 
2006/9/18,1375.563,3145485100.00 ,18187622927.00 
2006/9/15,1362.322,3605714800.00 ,19594629097.00 
2006/9/14,1338.278,2221728400.00 ,13679517835.00 
2006/9/13,1338.386,3282119100.00 ,18701751194.00 
2006/9/12,1347.639,2730189100.00 ,15787258083.00 
2006/9/11,1338.755,2094726600.00 ,12839285596.00 
2006/9/8,1332.153,1723027300.00 ,10157793916.00 
2006/9/7,1328.377,2188644900.00 ,13054999552.00 
2006/9/6,1346.367,2315311200.00 ,13799604057.00 
2006/9/5,1340.682,2686811000.00 ,15959669593.00 
2006/9/4,1337.243,2109534000.00 ,12470373587.00 
2006/9/1,1318.099,2503368800.00 ,14832251927.00 
2006/8/31,1338.694,2318827400.00 ,13932000999.00 
2006/8/30,1334.671,2113994900.00 ,12994582488.00 
2006/8/29,1330.155,3176637600.00 ,20558598283.00 
2006/8/28,1325.894,2618329000.00 ,16640986510.00 
2006/8/25,1295.437,1855793700.00 ,11586280956.00 
2006/8/24,1292.401,1508130600.00 ,9416605611.00 
2006/8/23,1285.68,1909287500.00 ,12215591075.00 
2006/8/22,1285.268,1720094200.00 ,11224121514.00 
2006/8/21,1270.562,1506476600.00 ,8661631085.00 
2006/8/18,1267.866,1396452400.00 ,7951341069.00 
2006/8/17,1271.627,1545790400.00 ,8843865980.00 
2006/8/16,1283.567,2080274300.00 ,12267020733.00 
2006/8/15,1265.863,1431936000.00 ,8592504024.00 
2006/8/14,1245.721,1644446900.00 ,9870530858.00 
2006/8/11,1275.654,1530322700.00 ,9033367272.00 
2006/8/10,1271.473,1769900600.00 ,10020038303.00 
2006/8/9,1251.298,1285947400.00 ,7485120544.00 
2006/8/8,1252.386,1425048100.00 ,8387431317.00 
2006/8/7,1224.102,1511651900.00 ,8515702534.00 
2006/8/4,1241.908,1605362800.00 ,9762333439.00 
2006/8/3,1271.744,1294047300.00 ,8115991949.00 
2006/8/2,1275.088,1781328400.00 ,10180840409.00 
2006/8/1,1282.057,1744388700.00 ,10137959452.00 
2006/7/31,1294.328,2218121100.00 ,13115400910.00 
2006/7/28,1341.393,2155750500.00 ,13809393177.00 
2006/7/27,1355.545,2381875500.00 ,14751696304.00 
2006/7/26,1371.295,1963344200.00 ,12059952444.00 
2006/7/25,1374.17,2202350900.00 ,14089738586.00 
2006/7/24,1358.122,1996619000.00 ,12517728783.00 
2006/7/21,1356.033,2039364800.00 ,12442432415.00 
2006/7/20,1345.194,1845062100.00 ,11505538297.00 
2006/7/19,1336.644,2522764700.00 ,15923621350.00 
2006/7/18,1373.416,2272454400.00 ,14797115329.00 
2006/7/17,1372.254,2420555200.00 ,16046823874.00 
2006/7/14,1357.129,3265910500.00 ,21065092098.00 
2006/7/13,1346.088,4897067300.00 ,31700087656.00 
2006/7/12,1419.199,3629341700.00 ,24831173387.00 
2006/7/11,1418.575,2853737900.00 ,18958953195.00 
2006/7/10,1412.124,2760736900.00 ,18616784852.00 
2006/7/7,1410.429,3355617600.00 ,22529571028.00 
2006/7/6,1418.675,3248073400.00 ,21637516912.00 
2006/7/5,1393.009,3344600500.00 ,21154127198.00 
2006/7/4,1411.013,4274980300.00 ,28116073765.00 
2006/7/3,1420.328,3829738500.00 ,24423131531.00 
2006/6/30,1393.963,3839674500.00 ,22942443838.00 
2006/6/29,1395.124,4243920100.00 ,24225652463.00 
2006/6/28,1362.885,2579165700.00 ,14836163873.00 
2006/6/27,1363.896,2645473400.00 ,16022196955.00 
2006/6/26,1363.413,2959592000.00 ,18564767865.00 
2006/6/23,1339.446,2565164400.00 ,15125536432.00 
2006/6/22,1331.553,2595315700.00 ,14642393269.00 
2006/6/21,1333.532,3244547900.00 ,18271592334.00 
2006/6/20,1338.223,2779705800.00 ,16416714736.00 
2006/6/19,1334.893,3072625800.00 ,18672646769.00 
2006/6/16,1318.01,2840803200.00 ,16152374694.00 
2006/6/15,1285.385,2324130200.00 ,12947893429.00 
2006/6/14,1283.88,2880166100.00 ,15982326444.00 
2006/6/13,1298.276,2782303100.00 ,16716170449.00 
2006/6/12,1297.67,2503333100.00 ,15025360038.00 
2006/6/9,1294.185,3739262300.00 ,21631040581.00 
2006/6/8,1325.979,4567750900.00 ,26462585864.00 
2006/6/7,1320.233,5204764700.00 ,31076290204.00 
2006/6/6,1399.142,4683527800.00 ,26497855270.00 
2006/6/5,1403.163,5510181900.00 ,29784741526.00 
2006/6/2,1390.116,6410916200.00 ,37407323630.00 
2006/6/1,1402.879,5349345300.00 ,31383492665.00 
2006/5/31,1365.451,4733588300.00 ,29359692213.00 
2006/5/30,1378.756,4476102700.00 ,28992430923.00 
2006/5/29,1366.292,4448001100.00 ,27100627303.00 
2006/5/26,1331.02,3638566500.00 ,21741991960.00 
2006/5/25,1307.697,3404643600.00 ,20482556624.00 
2006/5/24,1308.242,5117663200.00 ,31096815588.00 
2006/5/23,1317.654,5687238800.00 ,32747751170.00 
2006/5/22,1373.674,6626217200.00 ,38198875541.00 
2006/5/19,1366.097,6712386900.00 ,36222359895.00 
2006/5/18,1331.201,5205636300.00 ,31832852065.00 
2006/5/17,1335.523,6182328700.00 ,39133826398.00 
2006/5/16,1331.127,7965817000.00 ,50916396723.00 
2006/5/15,1352.155,7353400500.00 ,45768188032.00 
2006/5/12,1296.257,5492033100.00 ,34261843942.00 
2006/5/11,1255.035,6113372500.00 ,37299607468.00 
2006/5/10,1265.933,5566704300.00 ,33568258225.00 
2006/5/9,1251.611,5599386100.00 ,33111916341.00 
2006/5/8,1218.445,4491282100.00 ,26536314891.00 
2006/4/28,1172.347,4080185800.00 ,24343009251.00 
2006/4/27,1155.268,3198045100.00 ,18862520936.00 
2006/4/26,1155.726,4182430100.00 ,25476171649.00 
2006/4/25,1141.93,3861112500.00 ,22885232669.00 
2006/4/24,1142.698,4593621900.00 ,26245896335.00 
2006/4/21,1149.158,4077291000.00 ,22750697130.00 
2006/4/20,1134.381,3788565100.00 ,21561233693.00 
2006/4/19,1138.241,3432289800.00 ,19364959974.00 
2006/4/18,1131.281,3231722300.00 ,17403457422.00 
2006/4/17,1124.414,3570454800.00 ,18349161711.00 
2006/4/14,1118.607,3352796200.00 ,16782531968.00 
2006/4/13,1093.925,3382414600.00 ,17190084945.00 
2006/4/12,1117.073,3033384500.00 ,15991141463.00 
2006/4/11,1123.308,3560752000.00 ,19796708290.00 
2006/4/10,1117.91,3206752000.00 ,17246470925.00 
2006/4/7,1103.154,3257086000.00 ,17760103659.00 
2006/4/6,1103.237,3616704900.00 ,19687813538.00 
2006/4/5,1099.97,3293691400.00 ,18539588008.00 
2006/4/4,1089.371,3114875700.00 ,17525218334.00 
2006/4/3,1079.322,2772976100.00 ,15703156870.00 
2006/3/31,1061.088,2227619000.00 ,12045672446.00 
2006/3/30,1055.634,2201249400.00 ,12089930817.00 
2006/3/29,1065.294,3052634500.00 ,15882110482.00 
2006/3/28,1055.982,2227399900.00 ,10630507500.00 
2006/3/27,1050.707,1713407000.00 ,9201788180.00 
2006/3/24,1042.601,2009823700.00 ,11031900342.00 
2006/3/23,1048.537,2046788500.00 ,10825049824.00 
2006/3/22,1047.666,1864057500.00 ,10034541922.00 
2006/3/21,1040.757,1907766200.00 ,10271579935.00 
2006/3/20,1037.659,1538991200.00 ,8246315688.00 
2006/3/17,1024.015,1500192400.00 ,7945174864.00 
2006/3/16,1027.616,1478433900.00 ,7936360041.00 
2006/3/15,1028.958,1484206800.00 ,7822300458.00 
2006/3/14,1018.272,1134803000.00 ,5861599356.00 
2006/3/13,1019.864,1176591100.00 ,6101943506.00 
2006/3/10,1008.897,1188798300.00 ,6337829115.00 
2006/3/9,1004.344,1273509900.00 ,6640051345.00 
2006/3/8,1009.271,1746305500.00 ,8818082801.00 
2006/3/7,1014.973,1933651600.00 ,9676508800.00 
2006/3/6,1038.873,1787096300.00 ,9091203924.00 
2006/3/3,1041.677,2120053900.00 ,11437141697.00 
2006/3/2,1038.666,2487786100.00 ,13748692907.00 
2006/3/1,1056.619,1942573000.00 ,10518419421.00 
2006/2/28,1053.01,1935326700.00 ,10427830678.00 
2006/2/27,1047.845,2287209900.00 ,12520438962.00 
2006/2/24,1049.444,1967610400.00 ,10286380796.00 
2006/2/23,1041.373,1978503700.00 ,10259755542.00 
2006/2/22,1037.885,2538070400.00 ,13435059019.00 
2006/2/21,1038.816,2367803900.00 ,13180216400.00 
2006/2/20,1021.639,1881888300.00 ,10303300141.00 
2006/2/17,1020.368,2102687500.00 ,10774127956.00 
2006/2/16,1020.121,2615989200.00 ,13407183725.00 
2006/2/15,1041.66,2478462800.00 ,12747811508.00 
2006/2/14,1038.531,1855622000.00 ,9730559347.00 
2006/2/13,1031.614,2215729800.00 ,11454695538.00 
2006/2/10,1032.337,2202445300.00 ,11411753871.00 
2006/2/9,1019.599,2383960100.00 ,12115067169.00 
2006/2/8,1033.072,2698672900.00 ,13692515175.00 
2006/2/7,1029.937,3295478700.00 ,17669257813.00 
2006/2/6,1033.234,2503877100.00 ,13466978183.00 
2006/1/25,1009.597,2180075800.00 ,11644197379.00 
2006/1/24,999.093,2419799100.00 ,13914239772.00 
2006/1/23,996.162,2254601900.00 ,11459294356.00 
2006/1/20,993.34,2614706200.00 ,12929890431.00 
2006/1/19,991.222,2645560900.00 ,12714862349.00 
2006/1/18,983.622,2082351800.00 ,10389841771.00 
2006/1/17,964.29,1603727600.00 ,8076118846.00 
2006/1/16,961.439,2030521500.00 ,9896151721.00 
2006/1/13,978.809,2228186100.00 ,11215633222.00 
2006/1/12,983.716,2189668000.00 ,11028175836.00 
2006/1/11,973.477,2652413800.00 ,13488346780.00 
2006/1/10,978.154,2273530200.00 ,12344022953.00 
2006/1/9,975.253,2432955200.00 ,12626400277.00 
2006/1/6,970.032,3028636800.00 ,16170989866.00 
2006/1/5,959.134,2731174300.00 ,14693493720.00 
2006/1/4,941.428,2112689900.00 ,11442608327.00 
2005/12/30,923.451,1560025063.00 ,8517980122.13 
2005/12/29,932.031,1725495871.00 ,8798040548.14 
2005/12/28,920.919,1213103150.00 ,5731256512.70 
2005/12/27,919.36,1205035824.00 ,5640640117.95 
2005/12/26,922.378,1534264931.00 ,7501782773.17 
2005/12/23,915.89,1190699809.00 ,5799046691.00 
2005/12/22,908.754,894702543.00 ,4441384591.27 
2005/12/21,903.144,1027397532.00 ,4892864878.17 
2005/12/20,907.318,1029465843.00 ,4665761570.05 
2005/12/19,902.91,993632645.00 ,4380561277.50 
2005/12/16,902.561,1145210671.00 ,5418465602.41 
2005/12/15,896.434,1625978156.00 ,7498123901.31 
2005/12/14,898.153,1386837599.00 ,6757243551.80 
2005/12/13,889.101,1054723734.00 ,5148218277.63 
2005/12/12,888.518,1069927987.00 ,5082260511.65 
2005/12/9,887.358,1271952575.00 ,5793086794.63 
2005/12/8,874.056,1025917366.00 ,5018813137.33 
2005/12/7,873.838,984295499.00 ,4368779145.76 
2005/12/6,866.075,1030351365.00 ,4737134619.45 
2005/12/5,859.61,1028689689.00 ,4606548003.73 
2005/12/2,869.936,849202059.00 ,3937214092.66 
2005/12/1,873.067,706923415.00 ,3355702992.61 
2005/11/30,873.825,804073745.00 ,3676845309.48 
2005/11/29,871.31,841499373.00 ,3597357381.50 
2005/11/28,880.167,973973492.00 ,4239101597.11 
2005/11/25,884.105,1300354588.00 ,5127946933.32 
2005/11/24,881.493,1462900765.00 ,6102429919.11 
2005/11/23,876.229,991691966.00 ,3944070407.16 
2005/11/22,869.617,1059723590.00 ,4500600971.67 
2005/11/21,883.871,1025996306.00 ,4897254554.95 
2005/11/18,882.241,1759780298.00 ,8353934316.53 
2005/11/17,862.658,881163679.00 ,4120494741.76 
2005/11/16,863.119,906613777.00 ,4185382359.37 
2005/11/15,856.635,825247790.00 ,4158739868.24 
2005/11/14,862.149,627167374.00 ,2924317718.83 
2005/11/11,864.79,921971970.00 ,4221479222.48 
2005/11/10,862.968,1085377097.00 ,5071603817.84 
2005/11/9,879.252,1177440511.00 ,5544780424.54 
2005/11/8,881.524,1012876111.00 ,4617261093.86 
2005/11/7,877.278,771325916.00 ,3758294613.18 
2005/11/4,878.361,956731049.00 ,4570236085.64 
2005/11/3,874.575,1217918241.00 ,5843191842.38 
2005/11/2,882.478,1310497257.00 ,6115386841.55 
2005/11/1,872.865,1008274541.00 ,4762514457.55 
2005/10/31,876.282,1044365130.00 ,4954801462.18 
2005/10/28,867.729,1197337573.00 ,5565266452.96 
2005/10/27,875.849,1190858810.00 ,5881848405.44 
2005/10/26,875.82,1216712296.00 ,5911800807.80 
2005/10/25,894.272,1121340120.00 ,5687104899.77 
2005/10/24,906.652,921898223.00 ,4674775353.65 
2005/10/21,904.414,1136458825.00 ,5645096183.92 
2005/10/20,899.915,1260872463.00 ,6082545634.90 
2005/10/19,898.744,1103304752.00 ,5474099406.49 
2005/10/18,902.366,1136631672.00 ,5849997730.26 
2005/10/17,897.623,1055250559.00 ,5516482063.99 
2005/10/14,904.828,1012394049.00 ,5568049025.42 
2005/10/13,916.499,1082890379.00 ,6021814325.63 
2005/10/12,923.485,1220885175.00 ,6653231000.29 
2005/10/11,919.72,775829492.00 ,4032539377.73 
2005/10/10,907.321,715845087.00 ,3665624376.00 
2005/9/30,917.392,900143263.00 ,4529466675.87 
2005/9/29,915.975,1193897751.00 ,5798238295.37 
2005/9/28,903.719,885030980.00 ,4331475905.39 
2005/9/27,904.214,1108605626.00 ,5576097391.60 
2005/9/26,918.485,883624097.00 ,4398425669.04 
2005/9/23,916.154,1154764377.00 ,5549882042.44 
2005/9/22,923.274,1811552476.00 ,8625589891.76 
2005/9/21,944.408,1854189548.00 ,8760459022.39 
2005/9/20,961.919,1863660434.00 ,9189438331.17 
2005/9/19,971.136,1473742101.00 ,7427481653.59 
2005/9/16,967.495,1397857095.00 ,6989327512.77 
2005/9/15,969.598,1637767923.00 ,8098160518.02 
2005/9/14,970.193,1995829050.00 ,9942627972.25 
2005/9/13,963.774,1657943068.00 ,7999031245.76 
2005/9/12,949.506,1167261344.00 ,5610130325.72 
2005/9/9,949.065,1621931001.00 ,7924193974.15 
2005/9/8,955.282,2242439335.00 ,11753260242.70 
2005/9/7,952.758,1960846569.00 ,9956808193.35 
2005/9/6,936.61,2122225535.00 ,10583985178.90 
2005/9/5,952.717,1784331803.00 ,8242226133.26 
2005/9/2,947.871,1861443797.00 ,8864773608.02 
2005/9/1,944.559,2230638364.00 ,10558677964.60 
2005/8/31,927.916,1462362986.00 ,7034282249.84 
2005/8/30,914.88,1243817039.00 ,5858436210.33 
2005/8/29,917.371,1546226094.00 ,7137708169.52 
2005/8/26,928.258,1542980361.00 ,7186198526.70 
2005/8/25,930.118,1629205702.00 ,7604864623.92 
2005/8/24,930.651,1595974747.00 ,7736512282.95 
2005/8/23,923.414,1540648815.00 ,7508824639.32 
2005/8/22,931.673,1603100973.00 ,7745835021.26 
2005/8/19,923.038,2224267940.00 ,10881501176.50 
2005/8/18,920.671,3185532658.00 ,15916423708.80 
2005/8/17,953.012,2145776865.00 ,10910460910.70 
2005/8/16,945.058,2386181791.00 ,12606079729.80 
2005/8/15,954.502,2043081347.00 ,10503460782.20 
2005/8/12,938.316,2916814435.00 ,14457553256.10 
2005/8/11,953.992,2707366644.00 ,14042061872.00 
2005/8/10,940.37,2151576251.00 ,10214864206.50 
2005/8/9,933.089,1953290746.00 ,9704541245.69 
2005/8/8,927.471,2160894430.00 ,11135756692.50 
2005/8/5,923.803,1912376473.00 ,9585685726.13 
2005/8/4,904.15,1451925560.00 ,6682690056.84 
2005/8/3,909.57,2578629807.00 ,11911777039.90 
2005/8/2,903.598,1429254743.00 ,6441958706.40 
2005/8/1,891.607,1180830918.00 ,5451576866.75 
2005/7/29,888.164,1339740598.00 ,6409062023.75 
2005/7/28,890.885,2062252706.00 ,10326374188.40 
2005/7/27,894.012,2040953728.00 ,9688109272.63 
2005/7/26,876.48,2182677591.00 ,10513580671.50 
2005/7/25,856.86,1181607969.00 ,5762385031.11 
2005/7/22,859.693,2163097613.00 ,10210013616.40 
2005/7/21,843.987,836610097.00 ,4118496717.13 
2005/7/20,842.641,852647308.00 ,3953440081.81 
2005/7/19,835.608,789181779.00 ,3622924793.81 
2005/7/18,832.995,850000637.00 ,3767754659.91 
2005/7/15,841.001,888956339.00 ,4203939700.87 
2005/7/14,849.59,936196801.00 ,4742557428.93 
2005/7/13,846.231,939884217.00 ,4674024437.39 
2005/7/12,851.816,1498987066.00 ,7519245269.00 
2005/7/11,824.097,843900554.00 ,4092653673.61 
2005/7/8,829.489,722100042.00 ,3447787082.98 
2005/7/7,844.729,596246491.00 ,2901826587.92 
2005/7/6,842.556,689831392.00 ,3627265629.66 
2005/7/5,849.679,799268838.00 ,4529674416.62 
2005/7/4,855.932,884027653.00 ,4026099534.46 
2005/7/1,859.494,1009459697.00 ,5086726820.24 
2005/6/30,878.686,1085547200.00 ,5597946269.00 
2005/6/29,898.898,1080674600.00 ,5751998008.00 
2005/6/28,903.716,1040221900.00 ,5536098456.00 
2005/6/27,916.043,1654540200.00 ,8903493734.00 
2005/6/24,898.301,891873900.00 ,4732186046.00 
2005/6/23,893.572,950930800.00 ,5465028353.00 
2005/6/22,900.646,1047813400.00 ,5882401451.00 
2005/6/21,896.166,1277478400.00 ,6890936652.00 
2005/6/20,906.255,1899208200.00 ,10290889580.00 
2005/6/17,880.345,1496300900.00 ,8285455982.00 
2005/6/16,879.237,1104968500.00 ,6115269193.00 
2005/6/15,866.834,1145405600.00 ,6272310250.00 
2005/6/14,883.537,1434357000.00 ,7692070462.00 
2005/6/13,892.959,1562800200.00 ,7944060172.00 
2005/6/10,894.556,2239150200.00 ,12006754528.00 
2005/6/9,912.604,3314184000.00 ,17782386004.00 
2005/6/8,905.773,3290783900.00 ,17414544247.00 
2005/6/7,837.282,1306706800.00 ,7248577634.00 
2005/6/6,838.997,900918500.00 ,4685006534.00 
2005/6/3,818.033,793605600.00 ,4164754479.00 
2005/6/2,818.379,950865700.00 ,5220786229.00 
2005/6/1,837.532,790230200.00 ,4274074912.00 
2005/5/31,855.946,704782100.00 ,3601006687.00 
2005/5/30,855.612,697158300.00 ,3712116331.00 
2005/5/27,849.508,774998300.00 ,4240678764.00 
2005/5/26,857.331,662278600.00 ,3470051082.00 
2005/5/25,868.451,723855600.00 ,3742173189.00 
2005/5/24,868.456,920692900.00 ,4777971875.00 
2005/5/23,863.341,727979500.00 ,3725791093.00 
2005/5/20,882.763,722667600.00 ,3835476288.00 
2005/5/19,884.171,814958300.00 ,4263472583.00 
2005/5/18,883.196,787861000.00 ,4615409280.00 
2005/5/17,881.462,877227300.00 ,4635198616.00 
2005/5/16,875.271,822428800.00 ,4630088469.00 
2005/5/13,887.543,1124490600.00 ,6228419643.00 
2005/5/12,885.82,1022872000.00 ,6107327165.00 
2005/5/11,901.851,904204700.00 ,5128333208.00 
2005/5/10,913.076,1049433100.00 ,5960910722.00 
2005/5/9,909.174,852911500.00 ,4889696446.00 
2005/4/29,932.395,1123541900.00 ,6853192443.00 
2005/4/28,942.073,1434348600.00 ,8315813742.00 
2005/4/27,926.604,1078061100.00 ,6432845906.00 
2005/4/26,937.083,1169047100.00 ,7029373085.00 
2005/4/25,930.07,1147047800.00 ,6667303132.00 
2005/4/22,939.101,1069188400.00 ,6373550345.00 
2005/4/21,943.981,994614500.00 ,6140646108.00 
2005/4/20,950.867,885070500.00 ,5300003714.00 
2005/4/19,965.886,921262300.00 ,5768907755.00 
2005/4/18,963.772,859840000.00 ,5329138712.00 
2005/4/15,974.082,1040895500.00 ,6541675456.00 
2005/4/14,986.975,1294571000.00 ,7813424514.00 
2005/4/13,1000.9,1607168700.00 ,10029602129.00 
2005/4/12,978.697,1022619300.00 ,6479563495.00 
2005/4/11,995.421,1593606600.00 ,10436232248.00 
2005/4/8,1003.445,1476252600.00 ,9151349808.00 
2005/4/7,984.73,2075421200.00 ,13260560000.00 
2005/4/6,973.67,1428242100.00 ,9727660000.00 
2005/4/5,955.6,953453700.00 ,6069510000.00 
2005/4/4,962.17,1143509300.00 ,7296500000.00 
2005/4/1,978.15,1634750500.00 ,10109400000.00 
2005/3/31,942.2,785944600.00 ,4555320000.00 
2005/3/30,937.03,895016400.00 ,5459380000.00 
2005/3/29,955.19,757737900.00 ,4842150000.00 
2005/3/28,960.7,666924600.00 ,4141660000.00 
2005/3/25,962.96,710732300.00 ,4258130000.00 
2005/3/24,964.8,926071500.00 ,6446640000.00 
2005/3/23,959.01,1093005400.00 ,7092060000.00 
2005/3/22,964.02,1137571700.00 ,6955310000.00 
2005/3/21,981.89,725256500.00 ,4594520000.00 
2005/3/18,978.67,965206000.00 ,6314990000.00 
2005/3/17,992.86,996901100.00 ,6535060000.00 
2005/3/16,1003.07,1062278300.00 ,7153750000.00 
2005/3/15,1013.52,1200749300.00 ,8091210000.00 
2005/3/14,1031.03,1446608900.00 ,10229430000.00 
2005/3/11,1027.43,1147638100.00 ,7654560000.00 
2005/3/10,1022.41,1329595300.00 ,8380550000.00 
2005/3/9,1046.54,1532748800.00 ,9877620000.00 
2005/3/8,1048.99,1429579400.00 ,9851280000.00 
2005/3/7,1029.87,793295000.00 ,5316470000.00 
2005/3/4,1023.67,817364100.00 ,5383870000.00 
2005/3/3,1027.71,920308600.00 ,5582810000.00 
2005/3/2,1021.32,1422513600.00 ,8971310000.00 
2005/3/1,1035.93,996209000.00 ,6288790000.00 
2005/2/28,1039.99,1297104600.00 ,8190100000.00 
2005/2/25,1046.76,1817000400.00 ,11489960000.00 
2005/2/24,1045.46,1468178900.00 ,8993750000.00 
2005/2/23,1043.94,1869693000.00 ,11231940000.00 
2005/2/22,1046.74,1793784200.00 ,10922780000.00 
2005/2/21,1025.63,988609400.00 ,6052400000.00 
2005/2/18,1006.06,813993900.00 ,4817730000.00 
2005/2/17,1020.61,896829800.00 ,5513060000.00 
2005/2/16,1023.58,1213129300.00 ,7438170000.00 
2005/2/4,1016.86,1573621500.00 ,9549870000.00 
2005/2/3,993.22,1697454000.00 ,10057310000.00 
2005/2/2,1006.91,1705733800.00 ,10202900000.00 
2005/2/1,955.95,743306700.00 ,4275710000.00 
2005/1/31,954.88,678870600.00 ,3863570000.00 
2005/1/28,969.21,574880700.00 ,3280950000.00 
2005/1/27,974.63,694536500.00 ,4094400000.00 
2005/1/26,989.93,766329000.00 ,4719440000.00 
2005/1/25,997.78,986252900.00 ,6157020000.00 
2005/1/24,998.13,1435946200.00 ,8360160000.00 
2005/1/21,982.6,1445006000.00 ,8152090000.00 
2005/1/20,956.25,772710600.00 ,4399350000.00 
2005/1/19,967.21,633809100.00 ,3427950000.00 
2005/1/18,974.69,731184800.00 ,4117940000.00 
2005/1/17,967.45,728818900.00 ,4249810000.00 
2005/1/14,988.31,729784200.00 ,4162920000.00 
2005/1/13,996.88,604406600.00 ,3842170000.00 
2005/1/12,996.75,501452500.00 ,3093300000.00 
2005/1/11,997.14,584908000.00 ,3704080000.00 
2005/1/10,993.88,579169800.00 ,3762930000.00 
2005/1/7,983.96,729869400.00 ,4737470000.00 
2005/1/6,983.17,628802900.00 ,3921020000.00 
2005/1/5,992.56,711910900.00 ,4529210000.00 
2005/1/4,982.79,741286900.00 ,4431980000.00 
2004/12/31,1000,0.00 ,0.00 
2004/12/30,1003.99,0.00 ,0.00 
2004/12/29,1005.53,0.00 ,0.00 
2004/12/28,1010.7,0.00 ,0.00 
2004/12/27,1012.45,0.00 ,0.00 
2004/12/24,1016.4,0.00 ,0.00 
2004/12/23,1015.51,0.00 ,0.00 
2004/12/22,1034.03,0.00 ,0.00 
2004/12/21,1008.12,0.00 ,0.00 
2004/12/20,1009.37,0.00 ,0.00 
2004/12/17,1023,0.00 ,0.00 
2004/12/16,1033.27,0.00 ,0.00 
2004/12/15,1037.88,0.00 ,0.00 
2004/12/14,1034.29,0.00 ,0.00 
2004/12/13,1037.45,0.00 ,0.00 
2004/12/10,1043.55,0.00 ,0.00 
2004/12/9,1059.53,0.00 ,0.00 
2004/12/8,1049.18,0.00 ,0.00 
2004/12/7,1048.18,0.00 ,0.00 
2004/12/6,1060.25,0.00 ,0.00 
2004/12/3,1058.33,0.00 ,0.00 
2004/12/2,1056.06,0.00 ,0.00 
2004/12/1,1058.15,0.00 ,0.00 
2004/11/30,1062.81,0.00 ,0.00 
2004/11/29,1061.35,0.00 ,0.00 
2004/11/26,1074.99,0.00 ,0.00 
2004/11/25,1076.34,0.00 ,0.00 
2004/11/24,1077.67,0.00 ,0.00 
2004/11/23,1084.88,0.00 ,0.00 
2004/11/22,1094.35,0.00 ,0.00 
2004/11/19,1091.37,0.00 ,0.00 
2004/11/18,1085.03,0.00 ,0.00 
2004/11/17,1074.39,0.00 ,0.00 
2004/11/16,1084.65,0.00 ,0.00 
2004/11/15,1084.71,0.00 ,0.00 
2004/11/12,1072.62,0.00 ,0.00 
2004/11/11,1070.27,0.00 ,0.00 
2004/11/10,1076.28,0.00 ,0.00 
2004/11/9,1037.21,0.00 ,0.00 
2004/11/8,1034.81,0.00 ,0.00 
